index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
2344,24660,360,-22,-18,1,1,0,0,0,0,0,0,400,400,1,0,1,0
2345,43350,611,37,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2346,17170,356,-46,-19,1,1,0,0,0,0,0,0,500,500,1,0,1,0
2347,60710,782,92,79,3,1,2,0,0,0,0,0,4800,2000,1,0,1,0
2348,28290,478,126,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2349,22710,385,82,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2350,9510,258,-71,-41,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2351,16260,220,-50,-50,2,1,1,0,0,0,0,0,3500,3000,1,0,1,0
2352,10530,177,-67,-60,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2353,47700,535,48,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2354,34570,446,7,2,2,1,1,0,0,0,0,0,3300,3000,1,0,1,0
2355,7810,236,-76,-46,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2356,23170,354,-28,-19,1,1,0,0,0,0,0,0,600,600,1,0,1,0
2357,15650,316,-52,-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2358,24140,285,-27,-35,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2359,44990,508,36,16,2,1,1,0,0,0,0,0,5500,5000,1,0,1,0
2360,25910,424,-22,-3,1,1,0,0,0,0,0,0,900,900,1,0,1,0
2361,18310,317,-45,-27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2362,54980,544,66,24,2,1,1,0,0,0,0,0,1400,1000,1,0,1,0
2363,26080,420,-21,-4,2,0,2,0,0,0,0,0,4000,2000,1,0,1,0
2364,8520,254,-32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2365,19160,376,-42,-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2366,26620,356,-18,-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2367,27780,386,-15,-8,1,0,1,0,0,0,0,0,5000,5000,0,0,1,0
2368,28920,472,-11,13,1,1,0,0,0,0,0,0,200,200,0,0,1,0
2369,24360,351,-25,-16,2,2,0,0,0,0,0,0,1300,900,0,0,1,0
2370,11210,296,-66,-29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2371,42220,382,29,-9,1,0,1,0,0,0,0,0,8000,8000,0,0,1,0
2372,14590,865,45,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2373,9160,300,-72,-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2374,6800,224,-79,-47,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2375,7000,131,-40,-56,1,0,1,0,0,0,0,0,1000,1000,0,0,1,0
2376,7030,202,-78,-53,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2377,35420,290,11,-32,1,1,0,0,0,0,0,0,900,900,0,0,1,0
2378,53590,527,68,24,1,1,0,0,0,0,0,0,900,900,0,0,1,0
2379,19390,469,-39,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2380,19680,411,-38,-3,2,0,2,0,0,0,0,0,10000,8000,0,0,1,0
2381,67040,785,111,84,2,2,0,0,0,0,0,0,1600,900,0,0,1,0
2382,32270,631,8,52,1,1,0,0,0,0,0,0,500,500,0,1,1,0
2383,19810,364,-34,-12,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2384,38360,759,29,83,1,0,1,0,0,0,0,0,7000,7000,0,1,1,0
2385,34230,551,15,33,1,0,1,0,0,0,0,0,2000,2000,0,1,1,0
2386,44500,660,49,59,2,2,0,0,0,0,0,0,1100,700,0,1,1,0
2387,22260,422,-25,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2388,28280,498,-5,20,1,0,1,0,0,0,0,0,5000,5000,0,1,1,0
2389,32050,645,7,56,1,1,0,0,0,0,0,0,300,300,0,1,1,0
2390,30990,525,5,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2391,20260,722,-19,-42,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2392,32110,427,9,2,1,1,0,0,0,0,0,0,200,200,0,1,1,0
2393,32460,469,10,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2394,25480,429,-14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2395,25460,412,-14,-2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2396,36770,657,25,57,1,0,1,0,0,0,0,0,1000,1000,0,1,1,0
2397,20580,436,-30,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2398,13550,326,8,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2399,21510,290,72,16,1,0,1,0,0,0,0,0,3000,3000,0,1,0,0
2400,13200,505,6,102,1,0,1,0,0,0,0,0,9000,9000,0,1,0,0
2401,34350,462,15,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2402,30820,786,147,214,2,0,1,0,1,0,0,0,206000,200000,0,1,0,0
2403,20040,402,60,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2404,9980,295,-20,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2405,29160,435,-2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2406,21760,391,-25,-11,1,0,1,0,0,0,0,0,1000,1000,1,1,1,0
2407,20160,317,-30,-28,1,1,0,0,0,0,0,0,300,300,1,1,1,0
2408,24370,428,-16,-3,1,0,1,0,0,0,0,0,2000,2000,1,1,1,0
2409,15560,264,-46,-40,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2410,25760,410,-11,-7,1,1,0,0,0,0,0,0,200,200,1,1,1,0
2411,42340,515,46,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2412,21950,375,-24,-15,1,0,1,0,0,0,0,0,2000,2000,1,1,1,0
2413,10030,244,-20,-2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2414,12540,211,0,-16,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2415,23860,269,-11,-38,1,1,0,0,0,0,0,0,200,200,1,1,1,0
2416,24950,344,-7,-21,1,1,0,0,0,0,0,0,300,300,1,1,1,0
2417,37950,527,41,22,1,0,1,0,0,0,0,0,8000,8000,1,1,1,0
2418,11540,285,-8,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2419,12480,260,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2420,4330,160,-65,-36,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2421,12520,184,0,-26,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2422,2480,145,-80,-40,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2423,6260,114,-49,-53,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2424,5690,100,-53,-59,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2425,3530,131,-71,-46,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2426,4560,112,-63,-54,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2427,4650,104,-62,-57,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2428,3590,203,-69,-60,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2429,22930,328,88,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2430,13880,248,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,11780,159,-7,-35,1,1,0,0,0,0,0,0,300,300,0,0,0,0
2432,12200,580,105,310,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2433,4580,100,-64,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,3420,74,-73,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,2930,408,-77,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,3130,72,-75,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,3160,73,-75,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,4400,67,-64,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,1910,46,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,1400,51,-88,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,3000,72,-75,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,3540,53,-71,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,2520,83,-85,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,4870,39,-15,-71,1,0,1,0,0,0,0,0,6000,6000,0,0,0,0
2445,3860,53,-68,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,1330,54,-88,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,1620,55,-85,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,9890,89,-63,-79,1,0,0,1,0,0,0,0,20000,20000,0,0,1,0
2449,4150,262,-64,-49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2450,7870,141,-71,-67,1,1,0,0,0,0,0,0,700,700,0,0,1,0
2451,20380,338,-24,-22,1,1,0,0,0,0,0,0,200,200,0,0,1,0
2452,26660,486,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2453,25050,353,-7,-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2454,12950,343,-12,-9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2455,29720,368,12,-14,1,0,1,0,0,0,0,0,4000,4000,1,0,1,0
2456,11480,260,-57,-39,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2457,12220,249,-54,-42,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2458,5890,166,-60,-56,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2459,7240,164,-51,-57,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2460,6580,161,-75,-63,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2461,28590,387,8,-10,2,2,0,0,0,0,0,0,1300,900,1,0,1,0
2462,16820,244,-32,-39,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2463,15650,664,45,42,1,1,0,0,0,0,0,0,800,800,1,0,1,0
2464,9820,167,-60,-58,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2465,16220,753,50,61,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2466,7340,166,-53,-54,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2467,13390,203,-14,-43,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2468,32310,465,31,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2469,15190,208,-38,-48,1,1,0,0,0,0,0,0,700,700,1,0,1,0
2470,5700,135,-50,-40,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2471,9640,130,-16,-42,1,0,1,0,0,0,0,0,5000,5000,1,0,0,0
2472,4380,134,-60,-31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2473,9940,142,-56,-62,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2474,11550,152,-49,-60,1,1,0,0,0,0,0,0,100,100,1,0,1,0
2475,9050,436,-10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2476,7060,150,-69,-60,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2477,18980,247,-16,-34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2478,16030,236,-28,-36,2,1,1,0,0,0,0,0,5200,5000,0,0,1,0
2479,10870,220,-51,-40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2480,9790,422,-4,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2481,11660,209,-47,-43,1,1,0,0,0,0,0,0,400,400,0,0,1,0
2482,25920,369,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2483,20570,346,-7,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2484,11740,278,-47,-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2485,8160,148,-51,-57,1,1,0,0,0,0,0,0,300,300,0,0,1,0
2486,11890,475,23,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2487,10080,349,11,40,1,0,1,0,0,0,0,0,3000,3000,0,0,1,0
2488,8620,239,-58,-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2489,19740,888,103,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2490,5600,119,-63,-63,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2491,10590,442,223,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,11380,290,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,5640,193,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,8710,126,-24,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,6760,136,-41,-39,1,0,1,0,0,0,0,0,1000,1000,0,0,0,0
2496,5130,115,-55,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,9940,226,-49,-32,1,1,0,0,0,0,0,0,500,500,0,0,1,0
2498,19170,430,-1,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2499,13070,282,-11,-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2500,8210,247,-44,-23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2501,17250,228,-11,-32,1,0,1,0,0,0,0,0,2000,2000,0,0,1,0
2502,8620,201,-51,-37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2503,15290,315,-13,-1,1,1,0,0,0,0,0,0,400,400,0,0,1,0
2504,27320,414,220,79,1,1,0,0,0,0,0,0,200,200,0,0,1,0
2505,23650,212,34,-33,2,2,0,0,0,0,0,0,1100,700,0,0,1,0
2506,17570,471,0,48,1,1,0,0,0,0,0,0,700,700,0,0,1,0
2507,23580,462,34,46,1,0,1,0,0,0,0,0,6000,6000,0,0,1,0
2508,8670,216,-51,-32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2509,10730,542,16,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2510,24320,427,56,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2511,23960,539,54,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2512,10910,269,-30,-5,1,0,1,0,0,0,0,0,1000,1000,0,0,1,0
2513,21050,458,72,70,1,0,0,1,0,0,0,0,60000,60000,0,0,1,0
2514,18370,486,18,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2515,18780,498,21,76,1,0,1,0,0,0,0,0,3000,3000,0,0,1,0
2516,8080,294,-48,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2517,12080,310,-22,10,1,0,1,0,0,0,0,0,4000,4000,0,0,1,0
2518,5990,141,-45,-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2519,6940,186,-39,-17,1,0,1,0,0,0,0,0,2000,2000,1,0,0,0
2520,5120,121,-55,-46,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521,15530,237,33,-6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2522,36410,646,152,142,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2523,14050,271,-3,2,1,0,0,0,1,0,0,0,300000,300000,1,0,1,0
2524,10280,228,-12,-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2525,17500,324,21,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2526,7590,227,-34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527,8910,209,-22,-7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528,7460,189,-31,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529,9890,183,-29,-31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2530,8520,216,-21,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531,9340,148,-18,-34,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532,2580,115,-77,-49,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2533,2600,116,-76,-40,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2534,4140,111,-59,-41,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2535,8170,119,-20,-37,1,0,1,0,0,0,0,0,2000,2000,1,0,0,0
2536,6780,112,-33,-40,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2537,4400,120,-57,-36,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2538,13070,189,13,-23,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2539,36870,579,163,119,1,0,1,0,0,0,0,0,5000,5000,1,0,1,0
2540,16940,288,47,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2541,11190,245,10,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2542,9070,195,-11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,9840,217,-6,6,1,0,0,1,0,0,0,0,10000,10000,0,0,0,0
2544,12960,194,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,41970,592,220,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2546,25650,553,96,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2547,20750,329,88,42,1,1,0,0,0,0,0,0,700,700,0,0,1,0
2548,17280,394,32,53,1,1,0,0,0,0,0,0,100,100,0,0,1,0
2549,76490,1203,484,367,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2550,28600,601,120,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2551,22890,283,104,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2552,32580,494,150,89,3,3,0,0,0,0,0,0,1600,700,0,0,1,0
2553,28000,572,115,119,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2554,29320,526,125,101,1,0,0,1,0,0,0,0,90000,90000,0,0,1,0
2555,32210,510,147,95,1,1,0,0,0,0,0,0,600,600,0,0,1,0
2556,12140,317,8,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2557,10590,256,-19,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2558,8560,210,-18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2559,8470,203,-17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2560,7220,218,-29,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2561,11700,181,15,-4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2562,6970,154,-33,-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2563,6920,158,-41,-32,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2564,17200,262,47,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2565,42640,576,264,150,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2566,15130,372,18,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2567,15740,222,4,-27,1,0,1,0,0,0,0,0,6000,6000,1,0,1,0
2568,12470,227,-2,-8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2569,19290,268,28,-12,1,0,1,0,0,0,0,0,1000,1000,1,0,1,0
2570,24620,362,63,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2571,13460,229,-11,-25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2572,14660,229,-3,-25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2573,37560,493,149,61,1,1,0,0,0,0,0,0,200,200,1,0,1,0
2574,27740,443,81,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2575,15460,249,15,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2576,22060,275,64,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2577,16330,270,7,-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2578,28910,307,115,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2579,81410,785,432,151,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2580,42110,555,213,118,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2581,26960,540,101,112,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2582,16130,322,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2583,12750,235,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
